qa,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
8616,2,3,7,1,7,6,8,5,2,6,5,3,4,1,7,7,7,3,1,8,4,7,1,8,6,7,1,7,6,2,7,3,1,1,5,0,4,6,0,3,7,6,4,4,5,7,0,2,4,4,8,3,5,8,5,1,7,3,2,3,7,6,4,4,8,0,2,3,6,3,5,5,6,4,2,5,1,8,1,6,7,6,4,8,6,3,3,2,1,5,5,5,6,2,7,3,3,4,0,3
8617,8,7,1,0,4,2,5,5,2,3,3,6,6,4,0,3,5,7,4,2,6,5,2,6,4,1,8,2,8,5,6,5,6,3,7,3,6,8,8,7,5,6,6,0,5,8,2,5,8,5,7,1,6,1,7,2,6,0,2,3,3,3,7,2,3,1,2,8,8,3,2,0,0,7,5,8,8,8,5,0,6,3,7,0,2,3,6,1,2,0,5,3,8,2,1,5,6,7,2,6
8618,3,1,2,6,5,6,8,1,6,7,8,4,8,6,3,0,1,8,6,7,2,5,7,8,5,6,6,4,4,7,4,1,6,6,3,0,6,0,2,5,6,7,5,2,1,0,7,5,1,1,6,1,5,5,5,3,2,1,4,1,4,1,2,8,0,8,2,4,2,0,6,5,7,7,3,6,7,5,8,7,8,1,1,6,8,1,4,6,0,3,8,0,3,0,3,8,3,0,1,8
8619,8,8,5,7,5,5,5,3,3,4,3,5,2,2,4,8,4,0,8,4,1,4,5,4,8,2,7,7,5,8,2,6,4,5,3,5,7,3,7,7,8,0,1,7,8,4,1,6,0,1,7,4,0,6,1,3,0,4,2,0,4,1,0,4,8,3,2,2,7,4,7,6,3,3,5,3,1,6,4,3,1,7,4,7,2,6,6,0,1,1,3,1,1,3,8,3,8,5,3,6
8620,5,1,8,1,6,5,5,7,8,8,5,5,1,5,3,7,2,8,6,4,4,2,3,1,2,0,3,2,5,4,0,0,5,6,3,7,5,8,1,2,3,4,8,2,7,4,4,5,3,0,5,4,3,2,1,5,8,4,6,3,5,3,1,2,3,1,8,7,8,2,0,3,6,7,6,4,6,6,0,5,4,6,1,1,3,8,3,4,4,1,4,7,0,0,7,2,4,4,1,6
8621,3,3,2,2,3,4,2,7,3,8,6,5,5,5,0,2,5,4,6,7,8,5,5,3,4,2,3,5,7,2,0,1,5,6,8,7,1,6,1,2,8,7,6,7,8,3,8,8,5,3,6,3,3,3,1,4,7,5,8,8,6,2,0,5,6,0,3,3,4,4,7,5,1,8,5,3,0,3,1,1,6,5,7,1,1,8,2,5,6,0,3,0,3,4,1,8,2,7,8,4
8622,0,0,7,2,2,5,0,8,7,8,2,8,8,7,1,2,5,2,3,2,0,7,8,3,0,2,1,4,3,2,1,6,2,0,0,0,3,4,6,1,0,6,4,0,6,0,6,4,6,2,0,4,3,8,2,8,8,7,3,0,1,6,8,5,6,3,8,0,1,2,4,7,8,4,5,7,6,0,6,2,6,5,1,4,5,6,0,4,5,5,1,8,3,7,3,7,7,0,0,8
8623,0,3,6,0,5,2,5,8,6,1,1,5,5,0,0,0,7,8,6,7,2,7,7,5,3,4,5,0,5,6,1,5,6,4,8,6,4,7,1,0,4,8,8,5,5,8,7,6,7,6,3,1,0,2,0,6,8,2,6,4,6,7,5,2,6,6,1,1,6,4,5,7,5,0,1,6,0,3,5,4,6,1,6,3,0,3,2,1,7,5,1,0,0,1,3,7,8,5,5,0
8624,5,5,5,4,5,1,5,6,4,6,2,1,8,4,5,1,5,3,7,1,5,3,3,6,0,2,6,5,7,5,3,2,0,6,5,1,3,5,6,0,5,5,7,5,1,8,1,2,0,5,4,0,2,3,2,2,4,3,4,8,4,5,8,1,0,4,7,0,1,7,3,3,1,5,0,7,0,3,8,0,4,4,3,2,6,0,6,4,3,1,4,2,4,8,0,7,0,4,4,0
8625,6,2,5,4,3,2,2,8,4,7,5,1,0,1,5,3,5,4,2,0,6,1,2,5,3,5,1,6,8,7,6,0,0,0,7,7,8,3,6,6,7,8,6,6,5,2,2,3,6,4,8,2,6,7,1,1,6,6,6,5,5,6,2,7,3,2,3,3,7,8,2,6,5,4,8,1,0,6,0,3,5,2,1,0,0,2,8,1,1,7,3,2,7,4,7,0,1,1,0,1
8626,5,0,1,4,6,4,0,8,8,2,5,0,5,7,2,4,4,3,1,3,2,8,5,4,6,8,1,1,6,2,4,7,4,0,6,7,3,5,6,7,2,1,3,5,1,3,5,8,7,5,2,1,2,1,4,7,4,4,8,4,7,7,5,1,4,8,4,4,1,4,4,0,1,0,1,2,6,7,5,7,3,1,3,3,3,3,8,2,5,0,0,6,8,8,6,5,5,4,2,0
8627,5,3,1,6,6,6,4,5,4,2,1,6,1,6,5,5,3,5,1,7,8,3,4,7,3,6,8,4,7,4,1,2,4,1,7,8,3,7,1,2,3,0,4,5,8,1,2,6,1,2,5,6,7,0,3,2,0,8,3,3,6,6,6,4,2,6,0,0,4,0,2,8,1,1,8,2,5,3,2,6,7,5,5,2,1,1,3,3,8,5,7,2,7,6,0,8,3,6,6,0
8628,0,4,3,4,1,2,5,3,3,4,1,3,8,6,6,0,1,0,6,1,3,4,2,3,6,1,4,2,2,7,5,0,0,6,1,7,0,2,1,3,8,3,8,6,6,5,3,6,4,2,3,8,1,3,2,2,5,1,3,1,0,4,5,5,0,6,6,5,5,4,1,5,1,8,0,2,1,0,0,8,2,8,6,8,6,0,7,3,2,1,3,7,6,6,3,0,3,8,6,2
8629,5,4,3,4,1,3,1,0,2,4,5,4,4,8,4,8,2,3,0,7,7,7,8,8,5,8,7,1,5,2,6,4,6,2,7,6,2,2,3,3,0,3,1,3,8,5,3,6,0,6,1,1,3,2,1,8,3,0,6,5,0,5,6,0,0,2,6,3,6,3,7,3,1,0,5,4,4,1,7,5,5,7,0,3,7,4,8,0,1,6,7,2,7,2,4,3,5,5,1,3
8630,0,6,8,5,2,7,7,4,1,6,4,7,4,1,7,3,5,3,6,7,0,4,7,6,6,7,2,8,4,0,6,8,1,1,0,7,1,7,0,8,1,4,6,4,5,6,0,8,3,5,2,4,7,3,6,6,4,3,6,5,3,3,6,7,7,6,0,5,4,4,7,0,1,2,5,1,7,2,3,7,5,3,3,2,3,7,0,8,4,8,7,8,2,3,4,5,1,0,2,6
8631,4,6,4,2,8,3,5,8,3,7,5,2,6,7,8,7,7,4,0,0,8,1,6,7,7,1,1,4,7,8,0,8,4,7,5,0,7,1,4,0,1,4,5,6,6,1,2,6,1,1,3,8,0,5,0,8,7,8,7,0,4,0,6,0,4,8,4,7,3,5,7,8,7,3,7,1,0,8,3,6,2,6,4,0,1,2,6,0,7,3,2,1,4,3,3,5,8,5,6,5
8632,3,3,7,2,5,0,4,2,3,8,6,0,5,8,1,8,0,7,6,6,5,6,2,4,6,1,5,0,0,8,6,1,5,5,7,2,8,5,2,3,8,5,1,1,3,7,3,5,3,3,7,6,8,1,0,2,6,0,5,6,2,5,7,8,0,4,1,8,6,8,5,6,4,7,2,3,5,4,0,8,8,2,8,1,1,8,4,5,6,4,7,3,5,5,2,1,5,5,2,6
8633,1,3,2,1,7,4,0,2,5,7,0,2,4,7,0,1,5,0,0,4,6,7,8,1,3,7,2,4,7,0,3,5,5,6,7,6,5,1,0,5,2,3,8,5,7,5,3,6,3,2,0,3,7,0,2,3,4,4,4,6,3,6,1,2,3,6,1,7,6,8,2,2,6,5,5,3,1,0,4,5,2,3,0,8,8,2,3,5,0,5,0,0,5,7,8,8,5,1,6,2
8634,3,4,5,7,1,8,3,5,4,7,5,8,8,1,7,5,2,0,2,3,3,7,0,1,4,5,7,4,6,8,0,1,8,2,2,3,8,1,7,6,2,8,0,0,0,3,8,5,4,0,7,5,1,0,1,6,1,4,1,2,3,0,5,4,7,1,8,2,8,7,8,7,3,5,3,7,8,2,3,8,4,7,2,2,6,1,4,5,0,1,3,8,3,6,8,8,8,4,7,4
8635,7,5,5,5,1,7,2,8,4,8,4,0,3,8,3,4,6,6,8,3,6,6,3,5,2,6,1,1,8,3,5,7,2,7,0,8,0,3,8,7,8,6,5,0,1,8,4,3,4,4,1,0,0,1,3,7,6,2,0,6,2,2,8,0,1,3,0,6,3,7,1,8,3,3,7,8,7,7,4,0,3,1,3,3,2,0,2,8,8,7,5,8,7,4,8,8,8,8,8,0
8636,2,6,1,1,0,8,4,0,5,1,1,6,7,1,4,3,3,1,3,5,3,5,0,8,8,8,7,7,2,6,6,7,0,3,3,3,2,2,0,3,7,6,7,6,2,5,8,7,8,7,6,5,6,5,4,2,0,4,4,6,8,1,8,6,0,5,1,7,2,4,7,7,5,4,7,5,0,5,4,7,4,7,2,8,7,4,1,0,5,2,1,0,2,8,8,4,7,1,0,8
8637,1,3,7,7,1,7,3,2,1,4,5,3,7,4,3,1,4,3,3,6,1,8,7,5,2,3,3,2,0,5,5,5,6,2,1,0,1,0,4,4,8,5,1,8,6,2,4,8,5,4,7,4,5,6,6,5,1,5,7,6,0,8,1,4,5,8,5,1,0,7,8,8,2,2,3,1,3,4,4,3,6,8,2,6,2,4,7,3,5,1,2,0,0,4,5,2,6,6,3,3
8638,7,5,1,1,5,8,4,2,2,2,4,0,8,2,5,0,6,7,1,4,7,7,3,0,0,0,7,0,7,7,0,8,6,3,8,1,6,6,4,0,1,3,0,6,0,4,6,7,7,8,8,4,6,8,7,3,1,0,1,3,7,1,6,6,0,1,0,7,5,5,6,5,2,6,0,8,8,2,8,0,2,8,5,0,1,7,4,4,3,0,7,6,4,0,0,8,3,7,1,4
8639,3,4,4,1,6,6,4,1,5,5,1,2,2,5,7,5,1,1,5,5,6,5,2,1,8,3,8,8,8,7,5,2,5,2,0,4,7,1,0,8,7,0,6,8,5,1,5,5,7,8,6,2,4,7,1,7,7,0,0,3,4,8,0,4,3,5,5,7,8,0,4,4,7,7,3,1,1,4,0,6,5,1,5,8,4,6,2,4,8,4,5,7,1,5,8,7,6,8,6,1
8640,6,3,1,8,2,5,6,4,7,2,8,0,6,4,0,2,3,5,2,8,7,4,2,2,0,1,3,8,3,6,5,6,6,3,5,5,1,7,0,3,3,3,7,4,6,6,8,4,7,8,3,4,8,3,0,5,8,7,5,2,7,6,8,7,5,4,5,2,3,6,0,2,2,0,3,0,4,7,5,2,5,6,7,2,2,6,3,2,6,6,7,6,3,2,3,8,7,8,5,4
8641,6,1,3,7,5,1,7,2,3,1,7,7,5,8,5,7,3,7,2,7,8,6,2,4,3,1,4,8,8,5,1,8,1,8,6,6,4,3,6,3,4,0,6,8,8,7,0,3,5,0,2,2,0,2,6,5,6,0,4,6,5,0,4,7,2,4,7,5,5,1,7,3,0,1,2,4,8,4,1,2,3,4,8,6,7,6,4,0,3,1,6,0,6,6,5,4,7,6,2,2
8642,6,6,6,8,1,2,5,6,3,8,4,0,7,0,5,3,4,0,3,2,6,2,4,3,0,1,2,7,5,2,3,1,4,7,4,7,7,3,8,2,3,5,4,3,5,3,4,5,2,2,8,4,8,0,5,0,5,2,4,7,5,4,1,7,7,0,4,2,0,7,3,0,6,4,5,3,6,1,8,0,7,3,7,8,4,3,5,0,2,2,6,2,4,5,5,2,7,5,3,0
8643,1,1,6,6,3,6,6,0,1,4,4,0,0,2,3,7,8,7,5,2,0,3,1,2,6,4,7,6,6,0,6,1,4,6,2,0,1,5,1,5,7,0,0,4,7,0,1,6,6,7,7,5,0,1,2,7,8,0,4,7,1,6,1,2,0,5,6,1,3,1,8,4,2,1,8,3,1,5,3,5,2,7,3,4,1,5,1,0,5,6,7,2,0,7,5,4,4,5,1,7
8644,1,6,6,6,4,1,1,1,1,1,0,8,4,7,5,5,5,1,6,7,3,5,6,5,7,1,1,2,0,4,6,3,0,2,2,3,0,1,6,4,3,4,7,8,1,5,3,8,0,5,6,7,1,5,8,1,6,7,8,7,6,5,3,3,3,8,4,0,6,2,7,3,0,0,1,8,8,1,1,0,5,2,4,0,1,5,1,1,2,2,2,2,5,0,1,1,4,0,3,6
8645,4,4,1,5,1,5,3,0,2,7,6,2,8,4,2,0,8,4,1,1,5,6,7,5,8,1,0,0,6,8,4,3,4,4,7,6,1,4,3,6,0,4,2,2,3,5,1,0,5,5,3,1,4,8,5,4,7,1,8,1,2,8,1,6,0,1,8,3,3,3,8,6,4,3,5,5,5,3,4,0,3,5,7,1,3,3,8,7,8,3,1,3,5,7,3,4,4,1,2,3
8646,6,6,4,7,2,7,5,6,0,3,7,5,0,4,2,7,2,4,7,3,2,4,1,2,4,7,0,7,8,6,1,2,0,0,2,3,2,6,2,4,7,8,6,1,1,2,2,1,2,4,0,6,6,6,2,7,0,4,4,4,0,7,7,5,7,7,1,8,3,3,8,6,2,0,5,8,2,6,7,7,4,0,3,8,8,7,8,5,4,7,0,5,4,4,2,8,4,0,1,6
8647,5,0,7,5,4,6,0,5,1,5,6,8,2,2,3,7,7,0,7,8,1,2,4,0,2,3,0,2,3,8,0,5,5,1,5,4,1,0,3,0,0,2,0,2,3,6,4,7,1,8,8,7,6,3,3,1,8,5,0,6,4,4,4,8,0,7,0,5,8,4,8,2,0,4,7,3,2,0,1,5,5,1,8,8,5,4,1,2,1,6,2,1,8,1,8,6,7,4,5,0
8648,1,5,6,1,0,6,0,7,0,4,6,8,7,5,4,0,0,0,7,3,7,8,4,4,0,2,8,7,8,5,6,6,8,0,7,0,2,2,1,1,1,4,1,6,1,6,3,3,8,8,8,1,2,7,5,3,5,1,6,7,3,1,2,2,5,2,1,7,7,2,3,6,3,8,7,5,4,2,3,4,8,0,5,0,3,7,2,6,4,3,0,6,5,8,0,1,5,2,7,0
8649,7,7,1,5,0,1,8,0,2,6,8,6,2,0,3,5,4,6,4,1,2,2,2,5,5,8,7,5,5,4,3,4,0,6,0,1,1,0,5,1,5,0,1,6,6,4,2,1,7,7,3,6,8,7,1,3,4,1,7,7,4,7,8,4,8,6,2,3,3,4,1,3,3,1,4,5,6,6,3,2,5,8,8,1,7,4,5,1,0,6,7,1,7,6,3,6,8,6,1,8
8650,2,6,2,6,0,6,1,6,8,8,1,5,5,2,2,4,3,1,8,1,0,1,1,3,5,0,3,6,3,1,6,1,5,8,6,2,7,2,1,6,0,6,5,6,4,6,4,8,7,5,7,8,4,6,1,4,4,4,4,1,2,4,7,7,4,0,2,3,2,5,6,4,0,8,0,2,5,0,2,5,6,3,7,2,2,8,1,7,4,0,1,3,2,5,6,2,3,0,4,5
8651,3,6,1,8,8,0,0,1,7,7,2,5,6,4,6,6,4,5,5,5,6,1,6,7,5,6,4,5,1,3,5,7,6,2,8,0,4,1,5,3,2,7,8,8,5,3,8,3,6,4,7,6,0,1,8,8,5,6,0,1,5,3,5,6,5,0,2,1,0,7,8,6,1,6,4,0,7,2,1,2,4,1,0,2,6,5,7,7,5,6,4,3,0,4,2,4,2,7,2,5
8652,8,3,7,5,0,8,0,5,4,6,8,7,3,4,1,7,6,7,3,5,6,2,1,3,5,7,5,8,8,8,7,4,6,5,3,0,6,1,5,6,4,1,8,5,1,3,5,4,2,7,3,6,7,5,3,7,6,0,7,0,8,5,1,5,2,8,4,2,6,7,8,8,6,7,6,0,4,0,5,8,4,0,0,1,7,8,8,0,2,5,4,4,5,8,7,3,5,0,4,5
8653,8,0,8,4,3,8,1,5,1,0,6,4,4,2,0,0,1,5,1,4,4,1,3,5,7,4,8,1,8,7,1,6,1,3,0,1,8,4,1,6,3,8,3,2,0,2,2,1,3,5,0,7,1,6,6,2,2,2,8,3,4,2,3,2,2,2,7,3,2,0,8,8,0,3,5,2,5,8,3,1,6,8,7,3,8,2,7,8,4,0,4,7,0,4,7,2,6,5,8,2
8654,3,8,5,3,3,7,1,8,0,8,0,7,7,6,8,8,8,5,7,5,7,8,3,4,1,0,1,6,8,2,8,3,3,0,7,3,0,7,3,4,3,5,2,1,3,4,7,6,1,4,8,5,8,2,5,7,5,2,6,3,7,0,5,8,7,3,5,0,7,7,3,2,6,0,5,8,2,5,7,1,1,7,5,3,4,2,4,2,6,0,7,7,2,1,2,2,5,0,5,2
8655,6,3,1,2,5,7,4,0,3,5,1,0,4,0,7,4,2,0,1,5,4,0,7,0,8,8,8,3,5,7,6,6,0,6,3,8,6,8,2,0,5,7,8,5,8,1,1,1,2,4,4,3,4,4,5,5,0,3,1,0,2,4,1,2,1,4,5,4,3,5,7,4,0,7,2,7,8,3,4,1,1,2,5,0,4,0,0,5,3,5,4,3,0,1,1,4,4,2,3,1
8656,5,3,5,2,7,2,0,7,1,0,5,1,8,0,7,1,3,4,6,6,0,4,1,6,2,0,8,8,0,1,4,1,8,6,2,6,4,7,2,3,6,5,3,8,2,1,4,5,6,2,5,8,8,6,6,4,4,0,0,3,1,8,3,5,6,0,0,0,5,4,1,3,8,8,7,1,3,0,0,3,5,7,5,5,7,1,6,7,1,7,5,2,5,0,8,5,7,8,2,6
8657,8,7,5,0,8,0,3,3,8,8,5,7,1,2,2,0,7,3,8,6,1,1,0,0,1,5,3,3,4,7,8,2,5,2,2,7,5,7,0,5,3,3,4,8,2,1,0,5,3,8,3,0,7,8,0,2,6,2,7,1,8,7,7,7,2,8,1,2,7,7,4,3,6,8,8,5,2,1,5,3,2,8,5,8,2,4,5,3,4,4,7,1,2,5,1,4,7,0,6,7
8658,7,5,0,5,0,0,4,4,0,4,2,2,2,4,7,0,1,4,7,4,6,7,6,6,4,8,2,2,5,2,7,7,2,6,6,2,0,7,1,8,3,3,2,2,7,5,8,0,2,5,3,1,6,4,2,0,6,6,3,3,0,1,7,7,5,4,3,6,3,0,2,1,4,8,0,4,0,2,6,1,0,2,1,4,6,8,1,8,8,0,3,8,1,6,8,3,2,2,6,2
8659,2,4,0,3,6,4,3,1,5,4,1,0,5,5,5,0,3,0,4,3,4,3,3,7,5,7,1,0,0,5,5,7,8,6,0,6,5,8,7,5,3,4,1,8,6,5,3,0,4,7,3,6,8,6,0,0,8,8,2,7,6,0,3,2,3,6,4,8,4,7,1,8,7,2,5,7,3,3,1,8,8,0,8,7,1,3,4,0,4,7,2,2,7,4,7,0,5,8,6,5
8660,6,2,1,1,8,1,1,5,2,7,0,3,1,0,4,2,2,1,0,6,1,6,7,5,8,7,2,5,3,0,7,0,3,7,6,4,1,6,3,0,2,2,4,1,8,1,2,7,7,0,5,0,5,7,6,8,0,6,7,0,4,6,2,5,3,5,6,1,7,8,5,3,0,4,1,3,6,5,7,5,8,3,3,3,4,2,4,0,5,8,3,8,2,6,3,1,4,1,8,3
8661,8,8,4,3,0,2,7,4,4,7,3,1,7,4,5,5,7,3,8,7,1,2,3,1,3,8,8,3,3,6,2,4,8,2,6,5,6,1,3,3,5,4,6,1,5,5,4,0,3,3,1,0,5,6,0,8,7,3,2,5,1,2,0,3,5,4,2,3,2,0,6,2,7,4,0,5,3,1,3,2,8,4,5,8,0,7,8,2,4,3,0,8,8,3,6,6,5,7,3,2
8662,5,4,8,4,8,8,1,8,0,5,7,7,5,6,1,0,2,2,7,1,0,7,5,0,5,4,1,3,1,4,1,4,1,7,0,1,7,5,3,4,1,1,6,0,5,4,7,6,4,2,4,7,6,5,1,0,2,2,8,5,6,8,6,2,7,8,1,0,4,6,7,7,5,6,8,2,7,6,4,0,5,3,4,4,0,4,0,7,7,3,5,4,6,4,2,0,7,4,1,7
8663,5,5,8,3,2,8,4,7,3,1,7,1,3,5,3,2,0,6,1,7,7,3,3,5,7,5,7,3,7,5,3,5,5,7,5,8,6,4,1,6,0,1,8,6,8,8,4,6,8,6,2,5,5,4,5,1,1,5,1,8,4,4,8,1,0,8,5,0,6,0,7,2,5,1,6,7,6,0,6,7,8,6,8,5,2,5,4,0,8,7,2,1,0,5,4,2,5,1,1,2
8664,2,6,2,5,4,8,2,1,8,2,6,1,3,3,8,2,6,3,4,5,1,8,2,2,5,5,2,0,7,8,6,8,1,5,0,6,3,8,1,1,0,3,4,2,1,1,2,5,6,7,5,0,5,2,1,1,6,3,0,6,5,7,6,1,2,4,3,8,4,7,0,8,0,3,4,8,1,4,3,4,7,7,8,4,0,7,6,8,0,4,7,4,2,1,5,3,1,4,4,1
8665,5,0,0,0,6,4,3,5,8,1,3,6,1,8,8,4,6,6,0,0,6,8,0,7,6,1,7,7,3,8,5,0,2,5,8,2,2,2,0,3,4,7,0,5,7,2,8,5,0,2,6,2,7,5,1,2,1,1,1,0,8,8,7,1,6,4,3,4,0,0,8,3,6,5,7,5,7,7,6,7,8,6,3,8,4,3,7,0,1,2,7,1,1,3,8,7,3,0,1,0
8666,7,5,8,2,6,1,6,1,6,0,4,4,1,4,0,6,0,4,1,3,7,2,3,2,4,6,0,3,2,1,1,4,6,0,2,4,0,2,0,6,7,6,6,4,2,6,8,1,0,7,8,3,1,4,8,2,1,2,3,8,2,3,5,6,8,4,7,7,1,3,3,8,4,0,8,3,7,2,7,5,3,6,0,1,8,8,0,5,2,2,8,3,4,7,4,5,3,0,7,7
8667,0,2,1,4,7,5,1,8,3,4,3,4,6,1,8,8,0,0,0,7,2,6,7,0,2,1,0,2,1,3,2,2,3,8,7,3,2,3,2,4,4,6,8,8,2,8,6,3,1,6,2,6,3,2,3,1,2,4,1,6,6,8,1,7,8,3,6,3,0,6,7,2,2,1,0,4,4,3,0,2,0,2,2,5,1,3,8,5,1,0,8,4,8,7,7,0,6,1,0,1
8668,2,1,2,7,2,6,0,2,7,0,3,1,2,4,3,1,3,6,0,1,0,3,2,5,2,5,7,6,4,5,3,0,6,8,7,2,1,1,0,0,1,8,8,6,0,1,5,5,0,0,8,2,2,0,5,3,0,4,6,5,8,0,6,6,2,3,8,1,0,2,0,3,4,2,3,4,6,5,4,2,8,8,0,7,6,0,4,0,1,4,8,4,5,8,1,4,4,8,6,8
8669,6,5,3,5,7,2,6,3,6,8,8,7,2,0,2,2,2,4,1,3,5,0,3,0,0,4,5,0,0,7,6,6,3,6,0,1,4,0,4,3,4,8,1,3,0,7,6,7,5,3,0,1,2,6,4,6,0,5,0,1,8,3,0,6,6,7,2,2,6,0,6,1,5,1,6,6,4,5,2,0,1,6,5,1,3,3,8,8,3,8,4,2,5,7,7,2,6,5,6,2
8670,6,6,0,1,7,6,1,0,1,4,7,8,0,7,0,2,0,8,6,2,8,5,7,1,0,1,0,5,0,3,8,4,3,1,8,8,7,0,8,6,8,7,8,3,6,8,7,2,2,1,1,4,8,2,4,7,1,3,5,3,8,1,2,7,0,0,2,0,6,6,4,8,6,8,6,4,3,5,5,8,6,6,0,1,7,1,2,5,8,5,1,2,7,6,5,1,8,1,7,3
8671,1,5,0,5,0,4,0,2,8,0,6,6,0,1,4,5,3,1,6,7,2,8,4,3,7,0,2,3,4,8,7,0,2,5,5,2,5,6,8,6,2,5,8,3,6,4,4,3,0,7,2,2,3,8,0,3,8,1,3,8,3,6,5,5,4,1,1,8,5,1,2,6,4,8,0,7,2,1,4,6,0,2,7,7,5,2,5,5,4,6,0,3,1,7,1,8,7,1,3,7
8672,4,4,7,8,6,2,1,0,4,3,6,4,8,4,4,8,2,6,2,1,6,1,7,5,5,0,0,8,3,5,7,6,4,4,4,7,7,4,2,4,8,3,1,8,6,5,0,5,4,7,5,7,3,7,4,5,2,6,6,1,4,0,3,3,6,6,3,7,4,2,0,7,0,0,5,3,6,0,1,8,1,7,3,6,8,7,5,0,0,1,4,7,3,2,4,3,6,1,6,4
8673,2,6,2,0,0,5,8,3,7,6,1,2,7,5,2,4,0,6,1,5,5,4,2,1,6,0,1,1,6,5,5,0,4,1,2,5,1,6,2,3,6,6,8,2,1,5,5,2,6,3,4,5,3,4,7,5,4,0,3,4,7,1,1,6,3,8,3,3,3,7,0,3,3,4,5,8,2,5,3,7,4,0,2,4,7,7,3,3,1,1,8,0,4,0,2,5,3,7,2,3
8674,5,3,3,2,4,4,5,1,1,8,2,5,3,3,2,3,5,4,3,1,5,6,4,7,8,7,3,2,6,5,1,5,0,1,0,0,5,4,6,5,8,5,8,2,4,0,3,4,5,3,3,6,0,7,2,3,0,8,1,8,1,0,3,8,8,1,2,0,8,7,0,1,7,4,3,8,0,7,6,4,6,1,4,5,0,3,0,2,3,8,7,3,0,4,8,7,5,5,4,3
8675,2,2,3,6,2,4,4,8,4,0,4,2,4,8,3,5,2,7,8,8,6,2,7,0,5,4,0,3,3,7,2,2,3,8,0,3,0,3,8,2,3,5,1,3,1,4,6,5,2,5,7,7,6,0,1,2,0,8,7,3,5,3,8,7,1,0,0,2,0,5,6,3,0,1,2,1,8,6,2,7,8,4,8,5,2,2,0,7,8,6,8,4,1,4,6,0,6,7,1,5
8676,8,1,1,5,5,8,8,5,5,5,8,6,8,1,7,5,1,3,5,3,6,6,1,7,1,7,7,1,6,2,2,7,0,8,2,3,5,4,4,8,2,6,6,1,7,2,0,4,8,3,2,0,8,2,6,3,1,6,3,7,7,7,3,4,5,3,0,3,4,3,5,8,4,7,4,4,5,4,3,2,5,2,1,0,5,3,4,3,8,3,3,4,0,0,5,0,3,5,5,5
8677,0,3,8,8,8,0,0,3,6,8,3,8,8,6,6,3,3,7,4,3,0,7,1,7,7,1,7,2,7,1,0,3,0,7,3,8,4,2,5,5,8,8,1,4,7,1,8,5,8,4,4,1,6,0,6,4,1,6,8,1,6,0,8,2,6,8,1,1,0,1,5,0,4,3,4,0,6,6,8,2,7,8,0,2,1,5,2,3,7,0,5,6,1,6,3,4,8,0,3,6
8678,6,8,5,8,2,7,6,5,2,7,4,2,6,4,1,1,7,6,8,4,4,7,5,5,8,1,3,6,3,0,4,5,2,6,3,7,2,8,6,6,3,1,4,1,7,3,0,0,3,1,2,5,6,7,3,1,8,0,2,4,6,3,3,4,6,1,0,1,7,7,7,5,0,7,0,3,1,0,1,1,8,4,1,3,0,2,0,6,5,4,3,7,0,5,3,8,5,8,7,0
8679,3,3,0,5,5,8,1,0,8,4,6,3,8,8,8,8,6,8,4,1,5,5,6,4,4,3,8,5,5,7,2,6,4,3,2,8,7,3,4,5,3,0,1,3,5,5,7,8,0,7,7,0,1,0,4,7,2,6,0,5,1,5,3,8,1,7,1,3,8,8,6,4,8,2,8,1,7,2,6,6,0,0,5,5,4,0,8,2,4,4,4,0,7,6,5,6,8,4,8,7
8680,7,4,6,8,2,2,1,2,5,1,2,3,1,1,3,6,2,2,5,0,0,8,0,1,6,0,6,4,3,6,1,7,1,3,0,4,0,6,5,2,8,4,5,1,3,2,4,7,0,6,7,5,8,5,4,3,7,8,5,1,0,1,7,3,7,6,1,3,8,5,3,6,3,8,7,7,1,2,4,3,4,8,1,5,1,5,3,6,8,7,5,1,1,4,8,8,5,1,6,7
8681,4,0,4,5,7,4,7,2,7,5,8,2,1,7,7,4,6,3,8,2,7,5,6,3,7,1,6,7,7,8,8,1,4,4,0,1,2,6,6,8,1,1,7,3,0,7,6,8,0,8,0,6,8,4,7,7,3,7,4,2,4,8,5,7,7,4,0,7,1,0,7,5,1,6,4,4,0,4,3,1,6,2,5,4,3,3,2,0,8,8,5,6,3,8,6,6,5,6,7,7
8682,6,4,1,6,3,4,1,4,7,2,0,0,8,3,7,0,6,8,7,3,7,0,7,3,0,1,8,8,4,2,2,2,5,0,1,4,2,1,0,2,5,5,5,8,1,0,1,1,6,4,2,6,4,7,4,7,6,4,1,8,0,5,0,6,8,5,8,1,6,7,2,6,5,2,5,5,2,5,7,2,8,2,4,4,7,1,0,0,3,4,8,4,5,5,2,8,6,6,8,2
